"resource_id","iam_principal","service","charge_type","region","tag_project","tag_owner","tag_name","tag_cluster","cost_usd"
"36c4be69-79e8-4e14-8b62-a148b504f5ae","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"cfd6d416-77ee-402d-b4bd-85739143809a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"75acb543-c166-4a42-ac96-4323f9ecffd3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"3f6cccaa-1a18-43fe-96e9-02358c197ad0","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"e3ed6fb8-b51c-4054-b2ba-a9d56ec2de80","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"188867e0-386c-46e6-ab14-7541ac876685","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"6ac3e530-a720-49d5-9fb9-3a9e1cd180c3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"901b555a-2f1f-46fc-8dcd-aad9507c5405","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"30c9c7dc-535e-4225-8bf9-9bcb37691212","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"e47c79ca-f1d9-43b4-ad7c-e069aa36ba9b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"e1e6f5f1-b186-4f28-b1ba-b87d0eeedfd0","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"6e249230-984a-4850-ba7a-0aa4bb852cd7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"010016ac-e577-4f14-90f9-1fc40359c503","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"365df956-f638-42c3-9a8b-2e9d6ea1387a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"33b582a9-27f9-4736-91a5-26ffc7922d1e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"427e77e3-98c1-439f-8969-d310a0968270","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"7a17e017-769e-43c4-9ea2-18705aae80f4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"587d822a-c14e-4960-97d1-56fce3a8d697","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"11eee1de-b009-4668-85ca-feef7a65bb94","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"8480855e-5b65-4f8e-b5d7-343d4e09d367","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"4b835dd9-d74f-4ce9-8b12-2cc0966e87da","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"cab031cb-8976-4db7-9123-52f8756075d6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"ff80c25c-207c-47d3-9b24-26adc727774f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"1b4fe07a-9fde-4e5c-8416-6f2412f09195","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"bcefdd67-a4ca-4593-9b95-37faf652f48b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"6a31075e-cde9-4284-b093-ead612b13d1e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"dc1b70e5-2f39-47f9-b315-169f574a329e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"836cc059-3209-4164-8e51-c453b9b4b6cd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"23795b0c-3a32-45f9-86fa-00d0243ce03c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"404619cc-ac1e-47d3-9e64-8b08ce62bfb8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"81570baa-6d06-4777-a528-bd9eec4feb50","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"d70cf90c-694b-434e-b7d2-4534250bf8e3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"004955cd-71c2-478f-82a6-ba91a7b3b91e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"423e1a1f-3a9b-48b1-bf4c-7e0336988db4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00206"
"arn:aws:fsx:us-west-2:123456789012:backup/backup-04378da10927d4f0f","(no principal)","AmazonFSx","Usage","us-west-2","-","-","-","-","0.0020512558000000004"
"arn:aws:lambda:ap-southeast-1:123456789012:function:baseline-overrides-adb2-dq4er","(no principal)","AWSLambda","SavingsPlanCoveredUsage","ap-southeast-1","-","-","-","-","0.0020363961000000007"
"8acdce2f-eca2-4168-baa1-79adb02a6bdc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"9bfc0c67-e76e-4d46-aa1e-f477e010ce46","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"c4658164-1f32-45cc-af03-7220439a986e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"8e010927-f565-4e22-b49d-5d57dcb13232","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"bade59c5-2fe3-4884-9bd1-9d8aa6aa8953","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"39f84b6a-fdf6-402a-91ff-ad0a934c3a9a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"997fd511-0c0f-4bea-bbb5-30c34770f3b9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"81c1d512-2728-48af-8231-f42ffe1c6b35","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"623a00fd-af0a-4f3d-9efd-4e2e0f9a623e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"d11e2a97-5375-4c16-94a6-a89b8f2e4653","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"d8900805-708d-41b2-bcbd-9a0789e4f8f7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"7fab1738-db8f-4da8-838b-55ffaf789c28","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"9115c126-3b8f-4f17-9dff-368308e9ced8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"129a5df9-9037-43cf-b0bd-a1cdf265efb1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"b834c0b1-5b82-44f5-b55c-934c9330de3d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"ca471df1-c26d-40d8-b233-214fd84fc994","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"0a9e6462-5fc4-4e76-a754-3a94133646cc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"92d52d0c-7c15-4512-aa2d-87f9a0095b29","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"b8b0b241-a7ae-42c9-9adf-c0d8fb825d3e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"0ebab275-ba8d-48f6-8a1b-775652d20851","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"edde6b3e-2278-4fad-ac1f-1ad2d5a5dd83","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"e8c183c8-2d23-4883-8027-20dfdb89ec55","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"dee61954-44c5-4e98-89e1-d5c8e4b49d88","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"5306dc02-6ef6-4947-9f82-13f17f5c5225","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"ce624e2d-5beb-4ec3-877c-8dff801ade08","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.00203"
"dd97e2c0-7512-46ba-b8bb-4a59682d0b7a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"afb14924-b26a-467d-832c-867c2a2f783c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2d6b9eba-3c66-41bb-9305-b9d7848abf52","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"89d5456f-940a-4f57-b8c8-744327f9dc0a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5939c7cd-968b-4d24-a081-de3a1d36d9e2","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ff96f819-cf36-48d6-92ee-61c47c301abb","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"59a3bb91-7853-4866-b18f-e844f3fd29a8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"34fc9586-25ab-4c2a-9613-4a7bf355db35","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3a441754-b03c-4501-bff3-2678f0e7fc9f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"51a64fbc-7f14-4eae-b43b-976915a0c976","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ce20d798-f73c-4118-8990-348f83a8a642","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ad079d64-6a32-4bff-9224-595f7bab5e31","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"44883db2-abe6-4e6d-8566-e83223b95dfc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"df1492a3-5134-407a-a887-38d90bfd6275","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"13f081a9-d337-412f-a2f7-baad72b1692f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"25de7725-1194-4529-a852-127978007596","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"536e9881-deb0-48e9-8ba4-7d98d2a8c344","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f7c8ea1a-6713-4ddc-853f-0a28e96e0cd4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3783c87a-7ddc-46c4-b751-fbea46f84bbe","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"dc92b0b4-ae6d-460f-a666-b83e8bd6d46c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"899f1034-4347-4099-b005-1ff5284028d3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f1338760-77e5-45d4-84fe-37b18749b99d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0cd144a3-1ba2-4144-b7a9-359fae692946","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"dc656cfc-4201-444d-85d0-d5c91fcee8d4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"832b7055-e227-4d07-959e-c8d2dc032c99","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"790c2452-dce4-4230-b693-adc9499ff9ac","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c71bb836-7e6d-4d35-b2e6-010a9cc86ea6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8d11992d-d9f7-4d12-a057-96026d23cf22","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c0808262-2b23-46d9-808e-766df66d375a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4569566b-a95c-4231-a649-12712d8349f0","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"300fc014-232c-47f6-a10d-d21fe24eefb7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d56fa75c-406d-4ae5-b3cf-956799b42b82","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"11ac5e83-7fae-4100-a14e-506993aabb10","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"fbcde8ce-644a-48ec-b426-fbbba29e687f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ad0758ac-383b-4f93-9058-a68fa59885aa","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d8d1ee02-726b-4258-a710-22b2e5f1f60b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"64cdc475-0092-4c5f-9c40-a33a79a54994","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"11e43f92-47e4-4bd4-8690-949377f91b19","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"69c67666-0d55-4629-b7ec-84f23dd81ff9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"36dcb4b3-bf53-4740-8318-8a83e2764c6c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"17bfc03b-b735-4dca-ae71-fb2bc6de6919","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"79a94838-2c5f-47ed-a7d2-6de925f28f2d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"43a55f95-cea5-4f86-a0f3-a963755efe40","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4a2fb4da-0437-4a5a-b0a3-d32ab35ce2f9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4c128428-3a33-4276-b45c-708562d6e5a6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"227d52be-49ab-43c4-96dc-aa2d7018feab","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"20fe386b-2f8e-4960-b7ac-43575df222d7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"920a097a-0b4e-4e2f-a76f-4972975dfe7c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1be0b7c3-5b32-4f87-af69-5d8996b8fb6f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1ce731da-416f-4444-b9e0-8a9a0fda42a4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e5cfb0d1-2dfc-4a29-99a3-1b92853d0e83","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"13cceaf2-11d8-4729-80bf-55fdb40527dd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d84c2492-7fe2-4b2b-8297-0efb58a53a84","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ed505fb5-e270-4e8b-9b3d-6d94dca898cd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1a137673-fa7b-459d-ae80-af40e64a89a6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"24832d71-6b34-44a5-ab69-63f635932853","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4c159535-679d-4d3b-b729-6d31eed2d234","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1e081fc1-2c19-4903-97e8-b65b8c8dc0ba","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"19979c7e-2a46-4fb9-9ce0-4155431dca59","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f1f026a3-9b50-41fa-bd0e-8ea6fa328db4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8d2f92a8-ad89-4142-ac99-795d3f2acbcf","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8203e441-3d9e-428f-a268-0a28bf0b5a4b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e2e5e2b5-7b67-4176-82af-6900b5724d28","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9d19971d-95cb-4d0c-af38-ed02ab1dc825","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a550267d-6dde-4e9a-a890-2c0b2c0ee3f6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"afd7c260-d8e0-4807-9237-72a9478ff384","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a41bf5bf-ecd8-4b4c-9977-4d4c895381f1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0b443141-be41-482a-bf14-9ea1055fe9a7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b7f52705-f681-4877-b37c-d108367fec85","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"367fee45-a839-486f-a32e-1f6e71374662","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d45323f0-ca81-48bb-bd4b-4eddf499b6c7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d6530a65-9c81-448c-8b2a-c8585125bf4e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1b01b6ab-e51f-484f-bcc2-eb0c35fdd078","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4c3abca4-15d4-4ded-a97d-6456d048e368","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d08d1b5b-d696-4540-9f1c-888310501694","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ff2f0fa3-6b37-49dc-a84c-013c1bb222bd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e4a9c9e6-5331-40c4-9672-962b2e830b9e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"cb7d573f-ede6-49e7-94b3-7570ec0b96b8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e826a0ee-b411-4fa2-b409-d1608da152c6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1ee679ef-07e3-41db-bde2-273751fd33dc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a5291adf-4141-4ef0-8e02-9f490c27d2b7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5801f2ba-0d2e-4ddc-aba0-16fcb64d7de4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"07de044d-4313-4a70-b2c8-35bde785a20d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a49982fb-0fbe-4b7c-bf13-9fd7ee59375b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"92bcc31a-6c7a-4458-be2c-52c35fee1553","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b735c5d0-470a-4c74-998f-b0e7d0214426","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"42fa939e-8553-4ad5-9581-7a7d85d0e5f1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2217a519-9a36-4554-b120-8aa83a3c6392","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"56caa659-0df3-4939-926a-845796eeab66","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0372c39c-c36e-471f-beac-7e6634cfc65b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a265dba1-287e-4be0-abc8-632e16f0cf61","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"be806f50-37e8-464e-b7a4-90b693918014","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3ed72a2c-cf51-4116-adf3-60b39a1a569a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"974eb135-1e4e-4e5a-a416-14f49dc40770","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"527ec932-bac1-4166-a5aa-c4606ee51532","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"07b185dd-5570-4bda-858c-a0cbb2a527a9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"db82b96e-b0a5-4154-a15f-000d22e1a928","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"934a367d-370f-4a43-96e8-e3cccda8e642","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3d496eca-5494-49b9-b7f2-ec8f62938268","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"df371877-a302-4fa1-84ce-de6ff29451aa","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"68da9f2f-6de9-4eff-93f2-6f038479941c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"40d7ec2f-565b-4c04-8d57-99e94993f121","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7b814792-aafc-4a0a-aabe-08378613281e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7c2f4558-9384-418e-a2cc-5d1586656bef","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"70e696e5-7af7-480c-a26e-df90d7c3faa1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7b7f993d-2aba-4f4f-ae30-748e535cf061","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d23072e4-5333-4adb-abe4-c2f510ce0aa1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
